catalognumber,eventdate,startdayofyear,enddayofyear,year,month,day,verbatimeventdate,decimallatitude,decimallongitude,scientificname,order,family,genus,specificepithet,hasmedia,hastissue,wascaptive,isfossil,vntype,haslength
90161,6/2/44,154,154,1944,6,2,2-Jun-44,-1.6585145,149.9668427,Halcyon chloris matthiae,Coraciiformes,Alcedinidae,Halcyon,chloris,0,0,0,0,specimen,0
90174,9/25/44,269,269,1944,9,25,25-Sep-44,-1.6585145,149.9668427,Halcyon saurophaga saurophaga,Coraciiformes,Alcedinidae,Halcyon,saurophaga,0,0,0,0,specimen,0
90176,5/25/44,146,146,1944,5,25,25-May-44,-1.6585145,149.9668427,Merops ornatus,Coraciiformes,Meropidae,Merops,ornatus,0,0,0,0,specimen,0
90180,6/26/44,178,178,1944,6,26,26-Jun-44,-1.6585145,149.9668427,Merops ornatus,Coraciiformes,Meropidae,Merops,ornatus,0,0,0,0,specimen,0
90182,7/1/44,183,183,1944,7,1,1-Jul-44,-1.6585145,149.9668427,Merops ornatus,Coraciiformes,Meropidae,Merops,ornatus,0,0,0,0,specimen,0
90183,7/5/44,187,187,1944,7,5,5-Jul-44,-1.6585145,149.9668427,Merops ornatus,Coraciiformes,Meropidae,Merops,ornatus,0,0,0,0,specimen,0
90184,7/8/44,190,190,1944,7,8,8-Jul-44,-1.6585145,149.9668427,Merops ornatus,Coraciiformes,Meropidae,Merops,ornatus,0,0,0,0,specimen,0
90187,5/28/44,149,149,1944,5,28,28-May-44,-1.6585145,149.9668427,Coracina tenuirostris matthiae,Passeriformes,Campephagidae,Coracina,tenuirostris,0,0,0,0,specimen,0
90188,7/6/44,188,188,1944,7,6,6-Jul-44,-1.6585145,149.9668427,Coracina tenuirostris matthiae,Passeriformes,Campephagidae,Coracina,tenuirostris,0,0,0,0,specimen,0
90191,7/16/44,198,198,1944,7,16,16-Jul-44,-1.6585145,149.9668427,Zoothera heinei eichhorni,Passeriformes,Turdidae,Zoothera,heinei,0,0,0,0,specimen,0
90192,7/19/44,201,201,1944,7,19,19-Jul-44,-1.6585145,149.9668427,Zoothera heinei eichhorni,Passeriformes,Turdidae,Zoothera,heinei,0,0,0,0,specimen,0
90199,7/2/44,184,184,1944,7,2,2-Jul-44,-1.6585145,149.9668427,Rhipidura leucophrys melaleuca,Passeriformes,Rhipiduridae,Rhipidura,leucophrys,0,0,0,0,specimen,0
90200,7/2/44,184,184,1944,7,2,2-Jul-44,-1.6585145,149.9668427,Rhipidura leucophrys melaleuca,Passeriformes,Rhipiduridae,Rhipidura,leucophrys,0,0,0,0,specimen,0
90210,4/10/44,101,101,1944,4,10,10-Apr-44,-1.6585145,149.9668427,Monarcha cinerascens perpallidus,Passeriformes,Monarchidae,Monarcha,cinerascens,0,0,0,0,specimen,0
90211,4/11/44,102,102,1944,4,11,11-Apr-44,-1.6585145,149.9668427,Monarcha cinerascens perpallidus,Passeriformes,Monarchidae,Monarcha,cinerascens,0,0,0,0,specimen,0
90212,4/13/44,104,104,1944,4,13,13-Apr-44,-1.6585145,149.9668427,Monarcha cinerascens perpallidus,Passeriformes,Monarchidae,Monarcha,cinerascens,0,0,0,0,specimen,0
90213,4/30/44,121,121,1944,4,30,30-Apr-44,-1.6585145,149.9668427,Monarcha cinerascens perpallidus,Passeriformes,Monarchidae,Monarcha,cinerascens,0,0,0,0,specimen,0
90214,5/1/44,122,122,1944,5,1,1-May-44,-1.6585145,149.9668427,Monarcha cinerascens perpallidus,Passeriformes,Monarchidae,Monarcha,cinerascens,0,0,0,0,specimen,0
90216,5/5/44,126,126,1944,5,5,5-May-44,-1.6585145,149.9668427,Monarcha cinerascens perpallidus,Passeriformes,Monarchidae,Monarcha,cinerascens,0,0,0,0,specimen,0
90218,5/22/44,143,143,1944,5,22,22-May-44,-1.6585145,149.9668427,Monarcha cinerascens perpallidus,Passeriformes,Monarchidae,Monarcha,cinerascens,0,0,0,0,specimen,0
90219,5/23/44,144,144,1944,5,23,23-May-44,-1.6585145,149.9668427,Monarcha cinerascens perpallidus,Passeriformes,Monarchidae,Monarcha,cinerascens,0,0,0,0,specimen,0
90221,5/26/44,147,147,1944,5,26,26-May-44,-1.6585145,149.9668427,Monarcha cinerascens perpallidus,Passeriformes,Monarchidae,Monarcha,cinerascens,0,0,0,0,specimen,0
90223,7/1/44,183,183,1944,7,1,1-Jul-44,-1.6585145,149.9668427,Monarcha cinerascens perpallidus,Passeriformes,Monarchidae,Monarcha,cinerascens,0,0,0,0,specimen,0
90224,7/2/44,184,184,1944,7,2,2-Jul-44,-1.6585145,149.9668427,Monarcha cinerascens perpallidus,Passeriformes,Monarchidae,Monarcha,cinerascens,0,0,0,0,specimen,0
90226,7/24/44,206,206,1944,7,24,24-Jul-44,-1.6585145,149.9668427,Monarcha cinerascens perpallidus,Passeriformes,Monarchidae,Monarcha,cinerascens,0,0,0,0,specimen,0
90242,5/2/44,123,123,1944,5,2,2-May-44,-1.6585145,149.9668427,Aplonis metallica nitida,Passeriformes,Sturnidae,Aplonis,metallica,0,0,0,0,specimen,0
90243,5/2/44,123,123,1944,5,2,2-May-44,-1.6585145,149.9668427,Aplonis metallica nitida,Passeriformes,Sturnidae,Aplonis,metallica,0,0,0,0,specimen,0
90245,5/5/44,126,126,1944,5,5,5-May-44,-1.6585145,149.9668427,Aplonis metallica nitida,Passeriformes,Sturnidae,Aplonis,metallica,0,0,0,0,specimen,0
90247,5/16/44,137,137,1944,5,16,16-May-44,-1.6585145,149.9668427,Aplonis metallica nitida,Passeriformes,Sturnidae,Aplonis,metallica,0,0,0,0,specimen,0
90248,5/20/44,141,141,1944,5,20,20-May-44,-1.6585145,149.9668427,Aplonis metallica nitida,Passeriformes,Sturnidae,Aplonis,metallica,0,0,0,0,specimen,0
90249,5/21/44,142,142,1944,5,21,21-May-44,-1.6585145,149.9668427,Aplonis metallica nitida,Passeriformes,Sturnidae,Aplonis,metallica,0,0,0,0,specimen,0
90250,5/23/44,144,144,1944,5,23,23-May-44,-1.6585145,149.9668427,Aplonis metallica nitida,Passeriformes,Sturnidae,Aplonis,metallica,0,0,0,0,specimen,0
90254,5/24/44,145,145,1944,5,24,24-May-44,-1.6585145,149.9668427,Aplonis metallica nitida,Passeriformes,Sturnidae,Aplonis,metallica,0,0,0,0,specimen,0
90255,5/24/44,145,145,1944,5,24,24-May-44,-1.6585145,149.9668427,Aplonis metallica nitida,Passeriformes,Sturnidae,Aplonis,metallica,0,0,0,0,specimen,0
90258,5/26/44,147,147,1944,5,26,26-May-44,-1.6585145,149.9668427,Aplonis metallica nitida,Passeriformes,Sturnidae,Aplonis,metallica,0,0,0,0,specimen,0
90259,6/22/44,174,174,1944,6,22,22-Jun-44,-1.6585145,149.9668427,Aplonis metallica nitida,Passeriformes,Sturnidae,Aplonis,metallica,0,0,0,0,specimen,0
90260,6/30/44,182,182,1944,6,30,30-Jun-44,-1.6585145,149.9668427,Aplonis metallica nitida,Passeriformes,Sturnidae,Aplonis,metallica,0,0,0,0,specimen,0
90263,7/2/44,184,184,1944,7,2,2-Jul-44,-1.6585145,149.9668427,Aplonis metallica nitida,Passeriformes,Sturnidae,Aplonis,metallica,0,0,0,0,specimen,0
90264,7/3/44,185,185,1944,7,3,3-Jul-44,-1.6585145,149.9668427,Aplonis metallica nitida,Passeriformes,Sturnidae,Aplonis,metallica,0,0,0,0,specimen,0
90265,7/3/44,185,185,1944,7,3,3-Jul-44,-1.6585145,149.9668427,Aplonis metallica nitida,Passeriformes,Sturnidae,Aplonis,metallica,0,0,0,0,specimen,0
90266,7/4/44,186,186,1944,7,4,4-Jul-44,-1.6585145,149.9668427,Aplonis metallica nitida,Passeriformes,Sturnidae,Aplonis,metallica,0,0,0,0,specimen,0
90268,7/7/44,189,189,1944,7,7,7-Jul-44,-1.6585145,149.9668427,Aplonis metallica nitida,Passeriformes,Sturnidae,Aplonis,metallica,0,0,0,0,specimen,0
90271,7/15/44,197,197,1944,7,15,15-Jul-44,-1.6585145,149.9668427,Aplonis metallica nitida,Passeriformes,Sturnidae,Aplonis,metallica,0,0,0,0,specimen,0
90272,7/17/44,199,199,1944,7,17,17-Jul-44,-1.6585145,149.9668427,Aplonis metallica nitida,Passeriformes,Sturnidae,Aplonis,metallica,0,0,0,0,specimen,0
90276,10/10/44,284,284,1944,10,10,10-Oct-44,-1.6585145,149.9668427,Aplonis metallica nitida,Passeriformes,Sturnidae,Aplonis,metallica,0,0,0,0,specimen,0
90277,10/10/44,284,284,1944,10,10,10-Oct-44,-1.6585145,149.9668427,Aplonis metallica nitida,Passeriformes,Sturnidae,Aplonis,metallica,0,0,0,0,specimen,0
90296,4/10/44,101,101,1944,4,10,10-Apr-44,-1.6585145,149.9668427,Nectarinia jugularis flavigaster,Passeriformes,Nectariniidae,Nectarinia,jugularis,0,0,0,0,specimen,0
90299,5/26/44,147,147,1944,5,26,26-May-44,-1.6585145,149.9668427,Nectarinia jugularis flavigaster,Passeriformes,Nectariniidae,Nectarinia,jugularis,0,0,0,0,specimen,0
90301,6/30/44,182,182,1944,6,30,30-Jun-44,-1.6585145,149.9668427,Nectarinia jugularis flavigaster,Passeriformes,Nectariniidae,Nectarinia,jugularis,0,0,0,0,specimen,0
90302,6/30/44,182,182,1944,6,30,30-Jun-44,-1.6585145,149.9668427,Nectarinia jugularis flavigaster,Passeriformes,Nectariniidae,Nectarinia,jugularis,0,0,0,0,specimen,0
90304,7/11/44,193,193,1944,7,11,11-Jul-44,-1.6585145,149.9668427,Nectarinia jugularis flavigaster,Passeriformes,Nectariniidae,Nectarinia,jugularis,0,0,0,0,specimen,0
90305,7/11/44,193,193,1944,7,11,11-Jul-44,-1.6585145,149.9668427,Nectarinia jugularis flavigaster,Passeriformes,Nectariniidae,Nectarinia,jugularis,0,0,0,0,specimen,0
90306,8/11/44,224,224,1944,8,11,11-Aug-44,-1.6585145,149.9668427,Myzomela nigrita hades,Passeriformes,Meliphagidae,Myzomela,nigrita,0,0,0,0,specimen,0
90307,8/12/44,225,225,1944,8,12,12-Aug-44,-1.6585145,149.9668427,Myzomela nigrita hades,Passeriformes,Meliphagidae,Myzomela,nigrita,0,0,0,0,specimen,0
90313,5/22/44,143,143,1944,5,22,22-May-44,-1.6585145,149.9668427,Myzomela nigrita hades,Passeriformes,Meliphagidae,Myzomela,nigrita,0,0,0,0,specimen,0
90314,5/23/44,144,144,1944,5,23,23-May-44,-1.6585145,149.9668427,Myzomela nigrita hades,Passeriformes,Meliphagidae,Myzomela,nigrita,0,0,0,0,specimen,0
90316,6/27/44,179,179,1944,6,27,27-Jun-44,-1.6585145,149.9668427,Myzomela nigrita hades,Passeriformes,Meliphagidae,Myzomela,nigrita,0,0,0,0,specimen,0
90317,6/27/44,179,179,1944,6,27,27-Jun-44,-1.6585145,149.9668427,Myzomela nigrita hades,Passeriformes,Meliphagidae,Myzomela,nigrita,0,0,0,0,specimen,0
90318,6/30/44,182,182,1944,6,30,30-Jun-44,-1.6585145,149.9668427,Myzomela nigrita hades,Passeriformes,Meliphagidae,Myzomela,nigrita,0,0,0,0,specimen,0
90319,7/1/44,183,183,1944,7,1,1-Jul-44,-1.6585145,149.9668427,Myzomela nigrita hades,Passeriformes,Meliphagidae,Myzomela,nigrita,0,0,0,0,specimen,0
90320,7/2/44,184,184,1944,7,2,2-Jul-44,-1.6585145,149.9668427,Myzomela nigrita hades,Passeriformes,Meliphagidae,Myzomela,nigrita,0,0,0,0,specimen,0
90321,7/3/44,185,185,1944,7,3,3-Jul-44,-1.6585145,149.9668427,Myzomela nigrita hades,Passeriformes,Meliphagidae,Myzomela,nigrita,0,0,0,0,specimen,0
90322,7/4/44,186,186,1944,7,4,4-Jul-44,-1.6585145,149.9668427,Myzomela nigrita hades,Passeriformes,Meliphagidae,Myzomela,nigrita,0,0,0,0,specimen,0
90330,10/8/44,282,282,1944,10,8,8-Oct-44,-1.6585145,149.9668427,Myzomela nigrita hades,Passeriformes,Meliphagidae,Myzomela,nigrita,0,0,0,0,specimen,0
90336,5/3/44,124,124,1944,5,3,3-May-44,-1.6585145,149.9668427,Erythrura trichroa eichhorni,Passeriformes,Estrildidae,Erythrura,trichroa,0,0,0,0,specimen,0
90337,5/3/44,124,124,1944,5,3,3-May-44,-1.6585145,149.9668427,Erythrura trichroa eichhorni,Passeriformes,Estrildidae,Erythrura,trichroa,0,0,0,0,specimen,0
90338,5/5/44,126,126,1944,5,5,5-May-44,-1.6585145,149.9668427,Erythrura trichroa eichhorni,Passeriformes,Estrildidae,Erythrura,trichroa,0,0,0,0,specimen,0
90340,5/24/44,145,145,1944,5,24,24-May-44,-1.6585145,149.9668427,Erythrura trichroa eichhorni,Passeriformes,Estrildidae,Erythrura,trichroa,0,0,0,0,specimen,0
90341,6/22/44,174,174,1944,6,22,22-Jun-44,-1.6585145,149.9668427,Erythrura trichroa eichhorni,Passeriformes,Estrildidae,Erythrura,trichroa,0,0,0,0,specimen,0
90342,7/1/44,183,183,1944,7,1,1-Jul-44,-1.6585145,149.9668427,Erythrura trichroa eichhorni,Passeriformes,Estrildidae,Erythrura,trichroa,0,0,0,0,specimen,0
90343,7/1/44,183,183,1944,7,1,1-Jul-44,-1.6585145,149.9668427,Erythrura trichroa eichhorni,Passeriformes,Estrildidae,Erythrura,trichroa,0,0,0,0,specimen,0
93389,10/8/44,282,282,1944,10,8,8-Oct-44,-1.6585145,149.9668427,Ptilinopus solomonensis johannis,Columbiformes,Columbidae,Ptilinopus,solomonensis,0,0,0,0,specimen,0
93398,10/8/44,282,282,1944,10,8,8-Oct-44,-1.6585145,149.9668427,Halcyon chloris matthiae,Coraciiformes,Alcedinidae,Halcyon,chloris,0,0,0,0,specimen,0
93402,10/10/44,284,284,1944,10,10,10-Oct-44,-1.6585145,149.9668427,Aplonis metallica nitida,Passeriformes,Sturnidae,Aplonis,metallica,0,0,0,0,specimen,0
90006,5/1/44,122,122,1944,5,1,1-May-44,-1.6585145,149.9668427,Egretta sacra sacra,Ciconiiformes,Ardeidae,Egretta,sacra,0,0,0,0,specimen,0
90009,5/30/44,151,151,1944,5,30,30-May-44,-1.6585145,149.9668427,Egretta sacra sacra,Ciconiiformes,Ardeidae,Egretta,sacra,0,0,0,0,specimen,0
90010,7/1/44,183,183,1944,7,1,1-Jul-44,-1.6585145,149.9668427,Egretta sacra sacra,Ciconiiformes,Ardeidae,Egretta,sacra,0,0,0,0,specimen,0
90014,7/9/44,191,191,1944,7,9,9-Jul-44,-1.6585145,149.9668427,Ixobrychus flavicollis australis,Ciconiiformes,Ardeidae,Ixobrychus,flavicollis,0,0,0,0,specimen,0
90015,7/23/44,205,205,1944,7,23,23-Jul-44,-1.6585145,149.9668427,Ixobrychus flavicollis australis,Ciconiiformes,Ardeidae,Ixobrychus,flavicollis,0,0,0,0,specimen,0
90016,8/2/44,215,215,1944,8,2,2-Aug-44,-1.6585145,149.9668427,Ixobrychus flavicollis australis,Ciconiiformes,Ardeidae,Ixobrychus,flavicollis,0,0,0,0,specimen,0
90017,5/5/44,126,126,1944,5,5,5-May-44,-1.6585145,149.9668427,Haliastur indus girrenera,Falconiformes,Accipitridae,Haliastur,indus,0,0,0,0,specimen,0
90018,5/20/44,141,141,1944,5,20,20-May-44,-1.6585145,149.9668427,Haliastur indus girrenera,Falconiformes,Accipitridae,Haliastur,indus,0,0,0,0,specimen,0
90019,5/23/44,144,144,1944,5,23,23-May-44,-1.6585145,149.9668427,Haliastur indus girrenera,Falconiformes,Accipitridae,Haliastur,indus,0,0,0,0,specimen,0
90023,6/3/44,155,155,1944,6,3,3-Jun-44,-1.6585145,149.9668427,Haliaeetus leucogaster,Falconiformes,Accipitridae,Haliaeetus,leucogaster,0,0,0,0,specimen,0
90025,4/4/44,95,95,1944,4,4,4-Apr-44,-1.6585145,149.9668427,Pandion haliaetus melvillensis,Falconiformes,Accipitridae,Pandion,haliaetus,0,0,0,0,specimen,0
90026,7/6/44,188,188,1944,7,6,6-Jul-44,-1.6585145,149.9668427,Pandion haliaetus melvillensis,Falconiformes,Accipitridae,Pandion,haliaetus,0,0,0,0,specimen,0
90028,5/27/44,148,148,1944,5,27,27-May-44,-1.6585145,149.9668427,Megapodius freycinet eremita,Galliformes,Megapodiidae,Megapodius,freycinet,0,0,0,0,specimen,0
90030,7/28/44,210,210,1944,7,28,28-Jul-44,-1.6585145,149.9668427,Megapodius freycinet eremita,Galliformes,Megapodiidae,Megapodius,freycinet,0,0,0,0,specimen,0
90033,4/26/44,117,117,1944,4,26,26-Apr-44,-1.6585145,149.9668427,Poliolimnas cinereus meeki,Gruiformes,Rallidae,Poliolimnas,cinereus,0,0,0,0,specimen,0
90036,4/29/44,120,120,1944,4,29,29-Apr-44,-1.6585145,149.9668427,Poliolimnas cinereus meeki,Gruiformes,Rallidae,Poliolimnas,cinereus,0,0,0,0,specimen,0
90037,6/30/44,182,182,1944,6,30,30-Jun-44,-1.6585145,149.9668427,Poliolimnas cinereus meeki,Gruiformes,Rallidae,Poliolimnas,cinereus,0,0,0,0,specimen,0
90038,7/15/44,197,197,1944,7,15,15-Jul-44,-1.6585145,149.9668427,Poliolimnas cinereus meeki,Gruiformes,Rallidae,Poliolimnas,cinereus,0,0,0,0,specimen,0
90039,7/20/44,202,202,1944,7,20,20-Jul-44,-1.6585145,149.9668427,Poliolimnas cinereus meeki,Gruiformes,Rallidae,Poliolimnas,cinereus,0,0,0,0,specimen,0
90040,7/20/44,202,202,1944,7,20,20-Jul-44,-1.6585145,149.9668427,Poliolimnas cinereus meeki,Gruiformes,Rallidae,Poliolimnas,cinereus,0,0,0,0,specimen,0
90043,8/17/44,230,230,1944,8,17,17-Aug-44,-1.6585145,149.9668427,Fulva dominica,Charadriiformes,Charadriidae,Fulva,dominica,0,0,0,0,specimen,0
90044,9/6/44,250,250,1944,9,6,6-Sep-44,-1.6585145,149.9668427,Fulva dominica,Charadriiformes,Charadriidae,Fulva,dominica,0,0,0,0,specimen,0
90046,8/17/44,230,230,1944,8,17,17-Aug-44,-1.6585145,149.9668427,Charadrius mongolus ssp.,Charadriiformes,Charadriidae,Charadrius,mongolus,0,0,0,0,specimen,0
90048,7/12/44,194,194,1944,7,12,12-Jul-44,-1.6585145,149.9668427,Numenius phaeopus variegatus,Charadriiformes,Scolopacidae,Numenius,phaeopus,0,0,0,0,specimen,0
90049,7/19/44,201,201,1944,7,19,19-Jul-44,-1.6585145,149.9668427,Actitis hypoleucos,Charadriiformes,Scolopacidae,Actitis,hypoleucos,0,0,0,0,specimen,0
90051,5/1/44,122,122,1944,5,1,1-May-44,-1.6585145,149.9668427,Heteroscelus brevipes,Charadriiformes,Scolopacidae,Heteroscelus,brevipes,0,0,0,0,specimen,0
90052,5/25/44,146,146,1944,5,25,25-May-44,-1.6585145,149.9668427,Heteroscelus brevipes,Charadriiformes,Scolopacidae,Heteroscelus,brevipes,0,0,0,0,specimen,0
90054,9/6/44,250,250,1944,9,6,6-Sep-44,-1.6585145,149.9668427,Heteroscelus brevipes,Charadriiformes,Scolopacidae,Heteroscelus,brevipes,0,0,0,0,specimen,0
90056,9/6/44,250,250,1944,9,6,6-Sep-44,-1.6585145,149.9668427,Arenaria interpres interpres,Charadriiformes,Scolopacidae,Arenaria,interpres,0,0,0,0,specimen,0
90057,8/17/44,230,230,1944,8,17,17-Aug-44,-1.6585145,149.9668427,Calidris ruficollis,Charadriiformes,Scolopacidae,Calidris,ruficollis,0,0,0,0,specimen,0
90064,7/2/44,184,184,1944,7,2,2-Jul-44,-1.6585145,149.9668427,Anous minutus minutus,Charadriiformes,Laridae,Anous,minutus,0,0,0,0,specimen,0
90067,4/12/44,103,103,1944,4,12,12-Apr-44,-1.6585145,149.9668427,Ptilinopus solomonensis johannis,Columbiformes,Columbidae,Ptilinopus,solomonensis,0,0,0,0,specimen,0
90069,5/22/44,143,143,1944,5,22,22-May-44,-1.6585145,149.9668427,Ptilinopus solomonensis johannis,Columbiformes,Columbidae,Ptilinopus,solomonensis,0,0,0,0,specimen,0
90070,5/23/44,144,144,1944,5,23,23-May-44,-1.6585145,149.9668427,Ptilinopus solomonensis johannis,Columbiformes,Columbidae,Ptilinopus,solomonensis,0,0,0,0,specimen,0
90073,5/27/44,148,148,1944,5,27,27-May-44,-1.6585145,149.9668427,Ptilinopus solomonensis johannis,Columbiformes,Columbidae,Ptilinopus,solomonensis,0,0,0,0,specimen,0
90074,5/31/44,152,152,1944,5,31,31-May-44,-1.6585145,149.9668427,Ptilinopus solomonensis johannis,Columbiformes,Columbidae,Ptilinopus,solomonensis,0,0,0,0,specimen,0
90075,5/31/44,152,152,1944,5,31,31-May-44,-1.6585145,149.9668427,Ptilinopus solomonensis johannis,Columbiformes,Columbidae,Ptilinopus,solomonensis,0,0,0,0,specimen,0
90076,6/26/44,178,178,1944,6,26,26-Jun-44,-1.6585145,149.9668427,Ptilinopus solomonensis johannis,Columbiformes,Columbidae,Ptilinopus,solomonensis,0,0,0,0,specimen,0
90077,6/26/44,178,178,1944,6,26,26-Jun-44,-1.6585145,149.9668427,Ptilinopus solomonensis johannis,Columbiformes,Columbidae,Ptilinopus,solomonensis,0,0,0,0,specimen,0
90079,7/1/44,183,183,1944,7,1,1-Jul-44,-1.6585145,149.9668427,Ptilinopus solomonensis johannis,Columbiformes,Columbidae,Ptilinopus,solomonensis,0,0,0,0,specimen,0
90093,4/29/44,120,120,1944,4,29,29-Apr-44,-1.6585145,149.9668427,Ducula pistrinaria vanwyckii,Columbiformes,Columbidae,Ducula,pistrinaria,0,0,0,0,specimen,0
90094,5/22/44,143,143,1944,5,22,22-May-44,-1.6585145,149.9668427,Ducula pistrinaria vanwyckii,Columbiformes,Columbidae,Ducula,pistrinaria,0,0,0,0,specimen,0
90103,7/30/44,212,212,1944,7,30,30-Jul-44,-1.6585145,149.9668427,Macropygia mackinlayi goodsoni,Columbiformes,Columbidae,Macropygia,mackinlayi,0,0,0,0,specimen,0
90105,4/13/44,104,104,1944,4,13,13-Apr-44,-1.6585145,149.9668427,Chalcophaps stephani stephani,Columbiformes,Columbidae,Chalcophaps,stephani,0,0,0,0,specimen,0
90109,5/24/44,145,145,1944,5,24,24-May-44,-1.6585145,149.9668427,Chalcophaps stephani stephani,Columbiformes,Columbidae,Chalcophaps,stephani,0,0,0,0,specimen,0
90111,6/25/44,177,177,1944,6,25,25-Jun-44,-1.6585145,149.9668427,Chalcophaps stephani stephani,Columbiformes,Columbidae,Chalcophaps,stephani,0,0,0,0,specimen,0
90112,6/28/44,180,180,1944,6,28,28-Jun-44,-1.6585145,149.9668427,Chalcophaps stephani stephani,Columbiformes,Columbidae,Chalcophaps,stephani,0,0,0,0,specimen,0
90118,5/30/44,151,151,1944,5,30,30-May-44,-1.6585145,149.9668427,Trichoglossus haematodus flavicans,Psittaciformes,Psittacidae,Trichoglossus,haematodus,0,0,0,0,specimen,0
90124,6/30/44,182,182,1944,6,30,30-Jun-44,-1.6585145,149.9668427,Micropsitta meeki proxima,Psittaciformes,Psittacidae,Micropsitta,meeki,0,0,0,0,specimen,0
90126,7/4/44,186,186,1944,7,4,4-Jul-44,-1.6585145,149.9668427,Micropsitta meeki proxima,Psittaciformes,Psittacidae,Micropsitta,meeki,0,0,0,0,specimen,0
90127,7/8/44,190,190,1944,7,8,8-Jul-44,-1.6585145,149.9668427,Micropsitta meeki proxima,Psittaciformes,Psittacidae,Micropsitta,meeki,0,0,0,0,specimen,0
90129,7/8/44,190,190,1944,7,8,8-Jul-44,-1.6585145,149.9668427,Micropsitta meeki proxima,Psittaciformes,Psittacidae,Micropsitta,meeki,0,0,0,0,specimen,0
90131,7/8/44,190,190,1944,7,8,8-Jul-44,-1.6585145,149.9668427,Micropsitta meeki proxima,Psittaciformes,Psittacidae,Micropsitta,meeki,0,0,0,0,specimen,0
90134,7/9/44,191,191,1944,7,9,9-Jul-44,-1.6585145,149.9668427,Micropsitta meeki proxima,Psittaciformes,Psittacidae,Micropsitta,meeki,0,0,0,0,specimen,0
90138,7/15/44,197,197,1944,7,15,15-Jul-44,-1.6585145,149.9668427,Chalcites lucidus lucidus,Cuculiformes,Cuculidae,Chalcites,lucidus,0,0,0,0,specimen,0
90139,10/8/44,282,282,1944,10,8,8-Oct-44,-1.6585145,149.9668427,Micropsitta meeki proxima,Psittaciformes,Psittacidae,Micropsitta,meeki,0,0,0,0,specimen,0
90141,6/25/44,177,177,1944,6,25,25-Jun-44,-1.6585145,149.9668427,Aerodramus vanikorensis ssp.,Apodiformes,Apodidae,Aerodramus,vanikorensis,0,0,0,0,specimen,0
90142,6/25/44,177,177,1944,6,25,25-Jun-44,-1.6585145,149.9668427,Aerodramus vanikorensis ssp.,Apodiformes,Apodidae,Aerodramus,vanikorensis,0,0,0,0,specimen,0
90143,5/20/44,141,141,1944,5,20,20-May-44,-1.6585145,149.9668427,Hemiprocne mystacea aeroplanes,Apodiformes,Hemiprocnidae,Hemiprocne,mystacea,0,0,0,0,specimen,0
90149,5/1/44,122,122,1944,5,1,1-May-44,-1.6585145,149.9668427,Halcyon sancta sancta,Coraciiformes,Alcedinidae,Halcyon,sancta,0,0,0,0,specimen,0
90151,4/26/44,117,117,1944,4,26,26-Apr-44,-1.6585145,149.9668427,Halcyon chloris matthiae,Coraciiformes,Alcedinidae,Halcyon,chloris,0,0,0,0,specimen,0
90152,4/26/44,117,117,1944,4,26,26-Apr-44,-1.6585145,149.9668427,Halcyon chloris matthiae,Coraciiformes,Alcedinidae,Halcyon,chloris,0,0,0,0,specimen,0
90153,4/30/44,121,121,1944,4,30,30-Apr-44,-1.6585145,149.9668427,Halcyon chloris matthiae,Coraciiformes,Alcedinidae,Halcyon,chloris,0,0,0,0,specimen,0
90154,5/5/44,126,126,1944,5,5,5-May-44,-1.6585145,149.9668427,Halcyon chloris matthiae,Coraciiformes,Alcedinidae,Halcyon,chloris,0,0,0,0,specimen,0
90155,5/21/44,142,142,1944,5,21,21-May-44,-1.6585145,149.9668427,Halcyon chloris matthiae,Coraciiformes,Alcedinidae,Halcyon,chloris,0,0,0,0,specimen,0
90159,5/24/44,145,145,1944,5,24,24-May-44,-1.6585145,149.9668427,Halcyon chloris matthiae,Coraciiformes,Alcedinidae,Halcyon,chloris,0,0,0,0,specimen,0
90162,6/25/44,177,177,1944,6,25,25-Jun-44,-1.6585145,149.9668427,Halcyon chloris matthiae,Coraciiformes,Alcedinidae,Halcyon,chloris,0,0,0,0,specimen,0
90163,6/26/44,178,178,1944,6,26,26-Jun-44,-1.6585145,149.9668427,Halcyon chloris matthiae,Coraciiformes,Alcedinidae,Halcyon,chloris,0,0,0,0,specimen,0
90164,7/3/44,185,185,1944,7,3,3-Jul-44,-1.6585145,149.9668427,Halcyon chloris matthiae,Coraciiformes,Alcedinidae,Halcyon,chloris,0,0,0,0,specimen,0
90165,7/8/44,190,190,1944,7,8,8-Jul-44,-1.6585145,149.9668427,Halcyon chloris matthiae,Coraciiformes,Alcedinidae,Halcyon,chloris,0,0,0,0,specimen,0
90166,7/19/44,201,201,1944,7,19,19-Jul-44,-1.6585145,149.9668427,Halcyon chloris matthiae,Coraciiformes,Alcedinidae,Halcyon,chloris,0,0,0,0,specimen,0
